usuario_id,ingreso_mensual,gasto_mensual_promedio,deuda_mensual,ahorro_mensual_estimado,porcentaje_gastos_ingreso,nivel_endeudamiento,porcentaje_ahorro_ingreso,frecuencia_ahorro,perfil_financiero,estado,ratio_gasto_ingreso,ratio_deuda_ingreso,ratio_ahorro_ingreso,margen_mensual_estimado,cantidad_transacciones,monto_total,monto_promedio_transaccion,monto_mediano,monto_maximo,desviacion_montos,cantidad_recurrentes,cantidad_transacciones_grandes,categorias_distintas,ratio_deuda_ingreso_calculado,ratio_gasto_ingreso_calculado,ratio_ahorro_ingreso_calculado
USR0158,5801.81,3823.37,1162.01,816.43,65.9,20.03,14.07,Media,En observación,ACTIVO,0.6589960719154884,0.20028404928806698,0.14071987879644454,816.4300000000005,73,115502.19,1582.221780821918,600.82,5879.36,2019.8742489085132,25,27,13,0.20028404928806698,0.6589960719154884,0.14071987879644454
USR0159,2873.98,2399.57,343.25,131.16,83.49,11.94,4.56,Baja,En riesgo,ACTIVO,0.8349292618598599,0.11943367733943869,0.045637060800701464,131.15999999999985,77,63282.65,821.8525974025974,278.97,2868.86,967.6935161647901,26,29,12,0.11943367733943869,0.8349292618598599,0.045637060800701464
USR0160,5302.12,3050.28,580.89,1670.94,57.53,10.96,31.51,Alta,Saludable,ACTIVO,0.5752944105376717,0.10955806356702602,0.3151456398572647,1670.9499999999998,77,100228.82,1301.672987012987,398.9,5277.3,1763.644086519715,29,26,15,0.10955806356702602,0.5752944105376717,0.3151456398572647
USR0161,4381.57,2956.43,349.03,1076.11,67.47,7.97,24.56,Alta,En observación,ACTIVO,0.6747421586326362,0.07965866116483361,0.24559918020253013,1076.11,76,88056.1,1158.6328947368422,518.99,4346.82,1487.2000502230726,29,23,14,0.07965866116483361,0.6747421586326362,0.24559918020253013
USR0162,4838.01,2923.26,331.96,1582.79,60.42,6.86,32.72,Alta,En observación,ACTIVO,0.6042277713357351,0.06861498839398843,0.3271572402702764,1582.79,73,93135.3,1275.8260273972603,216.9,9824.36,2169.658291661859,25,23,13,0.06861498839398843,0.6042277713357351,0.3271572402702764
USR0163,4125.34,3003.86,992.05,129.42,72.82,24.05,3.14,Baja,En observación,ACTIVO,0.7281484677626572,0.2404771485501801,0.031371959644538386,129.43000000000006,75,85550.4,1140.672,408.3,4753.43,1496.7065932040725,35,28,12,0.2404771485501801,0.7281484677626572,0.031371959644538386
USR0164,3482.21,2771.11,582.82,128.28,79.58,16.74,3.68,Baja,En riesgo,ACTIVO,0.795790604242708,0.1673707214671143,0.036838674290177786,128.27999999999986,76,75039.88,987.3668421052632,318.45,8985.65,1485.0362020172754,26,28,14,0.1673707214671143,0.795790604242708,0.036838674290177786
USR0165,2821.21,1690.34,405.46,725.42,59.92,14.37,25.71,Alta,Saludable,ACTIVO,0.5991542635961166,0.14371847540594282,0.2571308055763307,725.4100000000001,72,54138.6,751.925,217.45499999999998,3301.96,1037.2723451586792,24,27,12,0.14371847540594282,0.5991542635961166,0.2571308055763307
USR0166,5410.6,3644.17,515.61,1250.82,67.35,9.53,23.12,Alta,En observación,ACTIVO,0.6735241932502865,0.09529627028425683,0.23117953646545666,1250.8200000000002,74,108657.16,1468.3400000000001,414.26,5526.02,1925.0043981846216,30,28,13,0.09529627028425683,0.6735241932502865,0.23117953646545666
USR0167,2563.46,2168.03,1233.86,-838.43,84.57,48.13,-32.71,Nunca,En riesgo,ACTIVO,0.8457436433570253,0.48132602030068733,-0.3270696636577126,-838.4300000000001,73,56777.96,777.7802739726027,339.73,2881.71,912.6357628563369,26,25,11,0.48132602030068733,0.8457436433570253,-0.3270696636577126
USR0168,4052.05,2386.75,829.95,835.36,58.9,20.48,20.62,Alta,En observación,ACTIVO,0.589022840290717,0.2048222504658136,0.20615737713009463,835.3500000000001,76,77265.6,1016.6526315789474,336.0,4035.95,1366.9441998534478,26,28,13,0.2048222504658136,0.589022840290717,0.20615737713009463
USR0169,2468.17,1410.83,1222.35,-165.01,57.16,49.52,-6.69,Nunca,En riesgo,ACTIVO,0.571609735147903,0.49524546526373786,-0.066855200411641,-165.00999999999976,80,46547.979999999996,581.84975,269.39,2198.82,714.5342895900355,26,25,15,0.49524546526373786,0.571609735147903,-0.066855200411641
USR0170,3561.89,1403.16,245.23,1913.51,39.39,6.88,53.72,Alta,Saludable,ACTIVO,0.39393692674394776,0.0688482799861871,0.5372176007681315,1913.4999999999995,73,59580.6,816.172602739726,88.3,5316.61,1396.824615399581,27,31,11,0.0688482799861871,0.39393692674394776,0.5372176007681315
USR0171,3180.55,2348.94,660.47,171.14,73.85,20.77,5.38,Baja,En observación,ACTIVO,0.7385326437251418,0.207659052679568,0.05380830359529012,171.1400000000001,73,66353.82,908.9564383561644,382.67,3202.51,1123.376536903329,27,22,12,0.207659052679568,0.7385326437251418,0.05380830359529012
USR0172,4598.13,3348.65,725.89,523.59,72.83,15.79,11.39,Media,En observación,ACTIVO,0.7282634462270532,0.15786635001620222,0.1138702037567446,523.59,78,95361.45,1222.5826923076922,500.35,5071.71,1564.0973918855077,31,25,14,0.15786635001620222,0.7282634462270532,0.1138702037567446
USR0173,2226.2,1313.56,282.83,629.81,59.0,12.7,28.29,Alta,Saludable,ACTIVO,0.5900458179858055,0.12704608750336896,0.2829080945108256,629.81,74,42477.03,574.0139189189189,148.365,2226.71,761.0447537158407,29,29,12,0.12704608750336896,0.5900458179858055,0.2829080945108256
USR0174,4222.41,3418.77,760.67,42.97,80.97,18.02,1.02,Baja,En riesgo,ACTIVO,0.8096726750836608,0.1801506722464185,0.010176652669920733,42.969999999999914,75,91694.11,1222.5881333333334,318.52,4309.18,1466.8379773749525,31,32,11,0.1801506722464185,0.8096726750836608,0.010176652669920733
USR0175,6191.89,3607.45,645.6,1938.84,58.26,10.43,31.31,Alta,Saludable,ACTIVO,0.5826088641755586,0.10426541815180825,0.31312571767263303,1938.8400000000006,78,117591.99,1507.5896153846154,478.815,6124.91,2071.9856705958164,31,26,13,0.10426541815180825,0.5826088641755586,0.31312571767263303
USR0176,2273.01,1964.92,530.65,-222.56,86.45,23.35,-9.79,Nunca,En riesgo,ACTIVO,0.8644572615166672,0.23345695795443044,-0.09791421947109778,-222.55999999999983,78,50855.16,651.9892307692309,295.15,2229.86,755.3005587384202,27,25,14,0.23345695795443044,0.8644572615166672,-0.09791421947109778
USR0177,6433.45,4287.08,337.68,1808.69,66.64,5.25,28.11,Alta,En observación,ACTIVO,0.6663734077361292,0.052488167313028,0.2811384249508429,1808.6899999999998,76,128646.42,1692.716052631579,745.86,6481.89,2130.7091312600314,29,25,12,0.052488167313028,0.6663734077361292,0.2811384249508429
USR0178,4702.53,3175.57,551.94,975.03,67.53,11.74,20.73,Alta,En observación,ACTIVO,0.675289684488988,0.11737086206786561,0.2073415799580226,975.0199999999995,78,94537.18000000001,1212.0151282051283,331.425,4628.72,1546.3168246024761,26,31,15,0.11737086206786561,0.675289684488988,0.2073415799580226
USR0179,6882.47,6253.94,2078.3,-1449.77,90.87,30.2,-21.06,Nunca,En riesgo,ACTIVO,0.9086766814820841,0.3019700776029536,-0.21064675908503777,-1449.7699999999995,72,157636.98,2189.4025,1139.205,7058.32,2384.094072933465,29,26,12,0.3019700776029536,0.9086766814820841,-0.21064675908503777
USR0180,5009.73,3181.23,888.8,939.7,63.5,17.74,18.76,Media,En observación,ACTIVO,0.6350102700145518,0.1774147508947588,0.18757497909068954,939.6999999999996,76,98291.54,1293.3097368421052,395.555,4787.74,1592.204742319257,28,33,12,0.1774147508947588,0.6350102700145518,0.18757497909068954
USR0181,5859.32,3344.85,2811.62,-297.15,57.09,47.99,-5.07,Nunca,En riesgo,ACTIVO,0.5708597584702662,0.4798543175658609,-0.050714076036127057,-297.1500000000001,72,110450.05,1534.0284722222223,349.48,9828.97,2333.97392281114,32,26,11,0.4798543175658609,0.5708597584702662,-0.050714076036127057
USR0182,2267.49,1003.6,9.27,1254.62,44.26,0.41,55.33,Alta,Saludable,ACTIVO,0.4426039365112967,0.00408822089623328,0.5533078425924701,1254.62,74,39253.06,530.4467567567567,121.185,2291.19,803.081960530221,34,26,12,0.00408822089623328,0.4426039365112967,0.5533078425924701
USR0183,4407.27,3425.46,690.52,291.28,77.72,15.67,6.61,Baja,En observación,ACTIVO,0.7772294413548523,0.15667748969316606,0.06609079997367984,291.2900000000004,72,93992.76,1305.455,711.7,4526.5,1501.111534905169,29,19,12,0.15667748969316606,0.7772294413548523,0.06609079997367984
USR0184,1828.28,1049.38,281.1,497.8,57.4,15.38,27.23,Alta,Saludable,ACTIVO,0.5739711641542872,0.1537510665762356,0.27227776926947733,497.79999999999984,83,34531.9,416.04698795180724,110.02,1627.39,534.0248434381209,22,35,16,0.1537510665762356,0.5739711641542872,0.27227776926947733
USR0185,2293.95,1422.3,325.56,546.09,62.0,14.19,23.81,Alta,En observación,ACTIVO,0.6200222323939057,0.1419211403910286,0.23805662721506574,546.0899999999999,74,44595.03,602.6355405405405,259.255,2211.87,755.5666597667433,36,22,12,0.1419211403910286,0.6200222323939057,0.23805662721506574
USR0186,4474.44,2435.3,1927.31,111.83,54.43,43.07,2.5,Baja,En riesgo,ACTIVO,0.5442692269870644,0.4307377012542352,0.02499307175870053,111.82999999999947,74,82916.84,1120.4978378378378,437.725,4563.84,1513.4355137012765,25,25,14,0.4307377012542352,0.5442692269870644,0.02499307175870053
USR0187,6984.24,3867.83,2744.72,371.69,55.38,39.3,5.32,Baja,En observación,ACTIVO,0.5537939704248422,0.39298764074544973,0.05321838882970803,371.69000000000005,74,130224.84,1759.795135135135,561.405,7001.16,2450.2142080040217,28,25,12,0.39298764074544973,0.5537939704248422,0.05321838882970803
USR0188,3152.32,1850.23,1565.53,-263.44,58.69,49.66,-8.36,Nunca,En riesgo,ACTIVO,0.5869423155009643,0.49662788041823164,-0.08357019591919601,-263.4399999999998,76,60030.659999999996,789.8771052631579,347.085,3001.1,1006.0421471539725,29,22,12,0.49662788041823164,0.5869423155009643,-0.08357019591919601
USR0189,4910.76,2673.92,1940.56,296.28,54.45,39.52,6.03,Baja,En observación,ACTIVO,0.544502276633352,0.3951649031921739,0.06033282017447401,296.2800000000002,75,91016.16,1213.5488,331.45,7354.09,1837.0392846201548,20,24,13,0.3951649031921739,0.544502276633352,0.06033282017447401
USR0190,3750.31,3614.39,975.28,-839.36,96.38,26.01,-22.38,Nunca,En riesgo,ACTIVO,0.9637576626998835,0.26005316893803443,-0.22381083163791793,-839.3599999999999,73,88376.4,1210.635616438356,742.59,3804.64,1281.1907705182211,28,23,12,0.26005316893803443,0.9637576626998835,-0.22381083163791793
USR0191,2331.49,1101.53,210.91,1019.05,47.25,9.05,43.71,Alta,Saludable,ACTIVO,0.47245752716074274,0.09046146455700003,0.43708100828225727,1019.0499999999998,78,41196.270000000004,528.1573076923078,143.875,2131.38,741.7781319509962,27,28,13,0.09046146455700003,0.47245752716074274,0.43708100828225727
USR0192,3114.3,2175.3,474.0,464.99,69.85,15.22,14.93,Media,En observación,ACTIVO,0.6984876216164146,0.1522011366920335,0.14930803069710688,465.0,74,63475.17,857.7725675675675,297.01,3187.37,1127.1004393770777,27,25,11,0.1522011366920335,0.6984876216164146,0.14930803069710688
USR0193,2471.76,1601.97,957.03,-87.25,64.81,38.72,-3.53,Nunca,En observación,ACTIVO,0.6481090397125934,0.3871856490921448,-0.035298734504968114,-87.23999999999978,74,48884.75,660.6047297297297,248.935,2488.19,847.3620041452789,24,27,13,0.3871856490921448,0.6481090397125934,-0.035298734504968114
USR0194,3527.9,1607.14,105.73,1815.03,45.56,3.0,51.45,Alta,Saludable,ACTIVO,0.45555146120921797,0.02996967034212988,0.5144788684486522,1815.03,72,61620.53,855.8406944444445,137.93,3574.62,1318.6721081444402,32,28,12,0.02996967034212988,0.45555146120921797,0.5144788684486522
USR0195,3757.28,2568.02,797.23,392.03,68.35,21.22,10.43,Media,En observación,ACTIVO,0.6834784737895498,0.21218274922284205,0.10433877698760805,392.0300000000002,74,75903.66,1025.7251351351351,575.925,3828.73,1258.4946843850091,22,18,14,0.21218274922284205,0.6834784737895498,0.10433877698760805
USR0196,3312.05,2450.1,896.26,-34.3,73.98,27.06,-1.04,Nunca,En observación,ACTIVO,0.7397533249799972,0.2706058181488806,-0.010356123850787276,-34.30999999999972,77,69145.77,897.997012987013,322.47,3291.23,1174.010754475382,31,24,13,0.2706058181488806,0.7397533249799972,-0.010356123850787276
USR0197,6032.3,4244.08,1268.75,519.47,70.36,21.03,8.61,Baja,En observación,ACTIVO,0.7035591731180478,0.2103260779470517,0.08611474893490045,519.4700000000003,78,123316.59999999999,1580.982051282051,561.075,6078.26,2037.3511642596186,25,29,13,0.2103260779470517,0.7035591731180478,0.08611474893490045
USR0198,3067.75,2079.05,523.52,465.18,67.77,17.07,15.16,Media,En observación,ACTIVO,0.6777116779398583,0.1706527585363866,0.1516355635237552,465.17999999999984,73,61761.590000000004,846.0491780821918,196.22,9181.23,1454.1077218824623,28,30,12,0.1706527585363866,0.6777116779398583,0.1516355635237552
USR0199,6627.41,5750.68,1298.7,-421.97,86.77,19.6,-6.37,Nunca,En riesgo,ACTIVO,0.867711519281288,0.19595890400624075,-0.06367042328752862,-421.9700000000005,73,148537.08,2034.754520547945,1052.63,6759.33,2256.9578969273866,27,24,13,0.19595890400624075,0.867711519281288,-0.06367042328752862
USR0200,4019.74,3344.69,1020.83,-345.78,83.21,25.4,-8.6,Nunca,En riesgo,ACTIVO,0.8320662530412415,0.2539542358460995,-0.08602048888734097,-345.7800000000003,72,88373.14,1227.4047222222223,590.0,4138.53,1370.2137564751433,29,26,12,0.2539542358460995,0.8320662530412415,-0.08602048888734097
USR0201,3209.82,1754.7,439.61,1015.5,54.67,13.7,31.64,Alta,Saludable,ACTIVO,0.5466661681963474,0.136957835641874,0.3163728807222835,1015.5100000000001,80,59574.28,744.6785,174.72,9083.54,1375.320473236711,27,26,13,0.136957835641874,0.5466661681963474,0.3163728807222835
USR0202,4832.61,2829.14,2495.84,-492.37,58.54,51.65,-10.19,Nunca,En riesgo,ACTIVO,0.5854269225118518,0.5164579802632533,-0.10188490277510497,-492.37000000000035,75,91940.92,1225.8789333333334,385.45,4896.58,1646.5205843819388,26,29,14,0.5164579802632533,0.5854269225118518,-0.10188490277510497
USR0203,2703.67,1421.76,54.99,1226.91,52.59,2.03,45.38,Alta,Saludable,ACTIVO,0.5258629936345781,0.020339020664504173,0.4537942870246739,1226.92,72,49505.15,687.5715277777778,134.15,2762.06,999.9205377578899,26,30,11,0.020339020664504173,0.5258629936345781,0.4537942870246739
USR0204,4795.93,3532.82,1040.79,222.33,73.66,21.7,4.64,Baja,En observación,ACTIVO,0.7366287664749068,0.2170152608566013,0.04635805776981732,222.32000000000016,76,99945.01,1315.0659210526314,433.995,4764.88,1650.1822622584677,31,29,13,0.2170152608566013,0.7366287664749068,0.04635805776981732
USR0205,3413.46,2398.34,296.29,718.83,70.26,8.68,21.06,Alta,En observación,INACTIVO,0.7026125983606077,0.08680048982557288,0.21058691181381942,718.8299999999999,76,69741.54,917.6518421052631,149.235,8550.52,1662.8461046087705,27,27,13,0.08680048982557288,0.7026125983606077,0.21058691181381942
USR0206,2306.85,1564.53,298.74,443.57,67.82,12.95,19.23,Media,En observación,ACTIVO,0.6782105468496001,0.12950126796280642,0.19228385027201594,443.5799999999999,78,46456.57,595.5970512820513,139.43,4984.29,963.4688982709031,31,27,14,0.12950126796280642,0.6782105468496001,0.19228385027201594
USR0207,6280.69,5481.4,705.0,94.29,87.27,11.22,1.5,Baja,En riesgo,ACTIVO,0.8727385048458052,0.11224881342655027,0.015012681727644576,94.28999999999996,79,141145.17,1786.6477215189875,909.09,6173.1,2013.1430624854268,25,25,14,0.11224881342655027,0.8727385048458052,0.015012681727644576
USR0208,5553.01,2764.39,3059.13,-270.51,49.78,55.09,-4.87,Nunca,En riesgo,ACTIVO,0.4978183003452181,0.550895820464937,-0.048714120810155206,-270.50999999999976,81,99808.74,1232.2066666666667,346.71,5362.78,1803.414131788647,31,33,15,0.550895820464937,0.4978183003452181,-0.048714120810155206
USR0209,3460.72,2680.29,873.26,-92.82,77.45,25.23,-2.68,Nunca,En riesgo,ACTIVO,0.7744891236505699,0.2523347742666266,-0.02682100834508426,-92.83000000000015,76,73692.1,969.6328947368422,320.42499999999995,3624.19,1252.5412451809755,31,28,14,0.2523347742666266,0.7744891236505699,-0.02682100834508426
USR0210,2036.59,1426.5,158.65,451.44,70.04,7.79,22.17,Alta,En observación,ACTIVO,0.700435531943101,0.07789982274291832,0.22166464531398072,451.43999999999994,72,41557.02,577.1808333333333,164.56,2755.68,776.9142031405715,34,26,12,0.07789982274291832,0.700435531943101,0.22166464531398072
USR0211,2814.05,1392.33,106.07,1315.65,49.48,3.77,46.75,Alta,Saludable,ACTIVO,0.4947779890193848,0.03769300474405216,0.46752900623656296,1315.6500000000003,77,50476.56,655.5397402597403,193.06,2806.31,972.714970986625,28,28,13,0.03769300474405216,0.4947779890193848,0.46752900623656296
USR0212,2583.62,1203.51,1380.18,-0.06,46.58,53.42,-0.0,Nunca,En riesgo,ACTIVO,0.46582314736687286,0.5342039464007865,-2.3223229422283462e-05,-0.07000000000016371,74,45445.6,614.1297297297297,137.17000000000002,2602.44,911.8079244713182,30,25,13,0.5342039464007865,0.46582314736687286,-2.3223229422283462e-05
USR0213,4363.54,3327.55,804.28,231.71,76.26,18.43,5.31,Baja,En observación,ACTIVO,0.7625803819834355,0.18431823702773437,0.053101380988830174,231.7099999999998,75,92293.05,1230.574,468.81,8337.06,1701.4222590423772,28,28,13,0.18431823702773437,0.7625803819834355,0.053101380988830174
USR0214,7077.14,3381.12,424.74,3271.28,47.78,6.0,46.22,Alta,Saludable,ACTIVO,0.47775231237477284,0.06001576908186075,0.46223191854336637,3271.2800000000007,74,125499.16,1695.9345945945947,380.265,12353.15,2786.115882823445,38,25,12,0.06001576908186075,0.47775231237477284,0.46223191854336637
USR0215,3707.94,2933.25,1079.53,-304.84,79.11,29.11,-8.22,Nunca,En riesgo,ACTIVO,0.7910726710788201,0.2911400939605279,-0.08221276503934799,-304.8399999999999,74,79694.24,1076.9491891891892,507.83000000000004,3679.4,1232.9405805709016,36,21,13,0.2911400939605279,0.7910726710788201,-0.08221276503934799
USR0216,1926.04,1464.13,262.53,199.38,76.02,13.63,10.35,Media,En observación,ACTIVO,0.7601763203256423,0.13630558036177856,0.10351809931257917,199.37999999999988,78,40682.1,521.5653846153846,189.475,2479.98,679.1125459615054,26,27,14,0.13630558036177856,0.7601763203256423,0.10351809931257917
USR0217,5016.26,3771.01,802.79,442.46,75.18,16.0,8.82,Baja,En observación,ACTIVO,0.7517572853081779,0.1600375578618333,0.08820515682998886,442.46000000000004,76,105447.23,1387.463552631579,568.27,5481.56,1715.8925875634557,25,26,14,0.1600375578618333,0.7517572853081779,0.08820515682998886
USR0218,4093.98,2348.47,218.44,1527.07,57.36,5.34,37.3,Alta,Saludable,ACTIVO,0.5736398321437818,0.05335639157983185,0.3730037762763863,1527.0700000000002,74,77309.38,1044.7213513513514,358.485,4142.62,1410.2193859834817,28,25,12,0.05335639157983185,0.5736398321437818,0.3730037762763863
USR0219,2004.87,1715.43,322.92,-33.48,85.56,16.11,-1.67,Nunca,En riesgo,ACTIVO,0.8556315372069013,0.16106779990722592,-0.016699337114127098,-33.48000000000019,80,44643.65,558.045625,138.78,10014.49,1241.8081828179136,28,28,13,0.16106779990722592,0.8556315372069013,-0.016699337114127098
USR0220,4788.59,2580.32,2719.37,-511.1,53.88,56.79,-10.67,Nunca,En riesgo,ACTIVO,0.538847552202214,0.5678853274137063,-0.10673287961592035,-511.0999999999999,77,88426.94,1148.4018181818183,312.28,5055.63,1689.3742818443689,20,25,14,0.5678853274137063,0.538847552202214,-0.10673287961592035
USR0221,6676.56,6230.66,1374.38,-928.47,93.32,20.59,-13.91,Nunca,En riesgo,ACTIVO,0.9332141102603735,0.205851516349737,-0.1390641288328121,-928.4799999999996,80,154886.63,1936.082875,874.88,6661.54,2201.0184120332456,26,27,16,0.205851516349737,0.9332141102603735,-0.1390641288328121
USR0222,4379.08,2652.32,1831.67,-104.9,60.57,41.83,-2.4,Nunca,En riesgo,ACTIVO,0.6056797318158152,0.4182773550608804,-0.023954803292015676,-104.91000000000031,79,84376.83,1068.0611392405065,268.95,4390.92,1493.7269934698513,20,32,12,0.4182773550608804,0.6056797318158152,-0.023954803292015676
USR0223,2255.51,2111.74,339.51,-195.75,93.63,15.05,-8.68,Nunca,En riesgo,ACTIVO,0.936258318517763,0.15052471503119028,-0.08678746713603575,-195.73999999999955,73,52407.02,717.9043835616438,332.32,2310.42,767.1133386327572,28,25,13,0.15052471503119028,0.936258318517763,-0.08678746713603575
USR0224,4719.33,3901.36,514.62,303.35,82.67,10.9,6.43,Baja,En observación,ACTIVO,0.8266766680863598,0.10904513988214429,0.064278192031496,303.3499999999998,72,103448.23,1436.780972222222,545.15,4871.14,1662.5269725518506,32,29,12,0.10904513988214429,0.8266766680863598,0.064278192031496
USR0225,2849.51,2098.83,439.96,310.72,73.66,15.44,10.9,Media,En observación,ACTIVO,0.7365582152720993,0.15439847552737135,0.10904330920052921,310.7200000000003,82,59380.090000000004,724.1474390243903,305.58500000000004,2612.26,852.7710310045252,36,29,15,0.15439847552737135,0.7365582152720993,0.10904330920052921
USR0226,5746.73,2888.81,2822.62,35.3,50.27,49.12,0.61,Baja,En riesgo,ACTIVO,0.5026876153917097,0.4911697608901062,0.006142623718184081,35.29999999999973,81,103626.38,1279.338024691358,279.98,7832.82,2043.0827655771927,26,31,15,0.4911697608901062,0.5026876153917097,0.006142623718184081
USR0227,2800.7,1772.54,115.27,912.89,63.29,4.12,32.6,Alta,En observación,ACTIVO,0.6328917770557361,0.041157567750919416,0.32595065519334454,912.8899999999999,78,54878.99,703.5767948717948,191.76999999999998,3087.66,968.9347710967147,27,31,14,0.041157567750919416,0.6328917770557361,0.32595065519334454
USR0228,4541.53,3202.83,576.07,762.63,70.52,12.68,16.79,Media,En observación,ACTIVO,0.7052314968744013,0.12684491790211672,0.16792358522348197,762.6299999999998,77,92932.29,1206.912857142857,388.2,12485.08,2009.4442750067792,25,26,13,0.12684491790211672,0.7052314968744013,0.16792358522348197
USR0229,4244.77,3026.35,1277.93,-59.51,71.3,30.11,-1.4,Nunca,En observación,ACTIVO,0.7129597127759572,0.30105989252656795,-0.014019605302525223,-59.509999999999536,72,87253.48,1211.8538888888888,441.97,4382.87,1530.2861660105455,25,25,11,0.30105989252656795,0.7129597127759572,-0.014019605302525223
USR0230,4799.21,2619.24,441.69,1738.28,54.58,9.2,36.22,Alta,Saludable,ACTIVO,0.545764823793916,0.09203389724558833,0.3622012789604956,1738.2800000000002,75,89021.46,1186.9528,514.99,4747.02,1584.7830343159178,31,26,12,0.09203389724558833,0.545764823793916,0.3622012789604956
USR0231,5781.75,2192.5,626.8,2962.45,37.92,10.84,51.24,Alta,Saludable,ACTIVO,0.3792104466640723,0.10841008345224196,0.5123794698836857,2962.45,78,95691.09,1226.8088461538462,447.04,5680.71,1904.5119388448438,26,21,14,0.10841008345224196,0.3792104466640723,0.5123794698836857
USR0232,4436.43,2892.0,184.69,1359.74,65.19,4.16,30.65,Alta,En observación,ACTIVO,0.6518754944854308,0.04163031987431335,0.30649418564025577,1359.7400000000002,74,87941.14,1188.3937837837839,491.40999999999997,4508.46,1505.8844396099787,27,27,12,0.04163031987431335,0.6518754944854308,0.30649418564025577
USR0233,2375.67,1410.05,421.99,543.63,59.35,17.76,22.88,Alta,Saludable,ACTIVO,0.5935378230141392,0.177629889673229,0.2288322873126318,543.6300000000001,76,45428.63,597.7451315789473,138.1,2334.01,802.0783952415844,26,32,13,0.177629889673229,0.5935378230141392,0.2288322873126318
USR0234,1877.55,1253.13,323.51,300.91,66.74,17.23,16.03,Media,En observación,ACTIVO,0.6674282975153791,0.1723043327740939,0.16026736971052705,300.90999999999985,74,37568.24,507.6789189189189,127.785,1910.04,674.7512868316792,28,28,11,0.1723043327740939,0.6674282975153791,0.16026736971052705
USR0235,1411.38,983.66,261.81,165.91,69.69,18.55,11.76,Media,En observación,ACTIVO,0.6969490852924087,0.18549929855885727,0.11755161614873386,165.91000000000014,79,28740.420000000002,363.8027848101266,136.42,1520.22,456.31346441621685,25,26,13,0.18549929855885727,0.6969490852924087,0.11755161614873386
USR0236,4478.43,2731.97,292.5,1453.95,61.0,6.53,32.47,Alta,En observación,ACTIVO,0.6100285144570753,0.0653130673026038,0.32465618531494295,1453.9600000000005,74,86524.79,1169.2539189189188,345.82000000000005,4575.63,1564.465666455262,31,29,13,0.0653130673026038,0.6100285144570753,0.32465618531494295
USR0237,3731.07,2390.36,333.53,1007.18,64.07,8.94,26.99,Alta,En observación,ACTIVO,0.6406634021875762,0.08939258711308015,0.2699440106993436,1007.1800000000001,78,73457.11,941.7578205128206,298.51,3722.14,1233.6338660041442,27,30,14,0.08939258711308015,0.6406634021875762,0.2699440106993436
USR0238,4586.46,4277.66,1399.19,-1090.39,93.27,30.51,-23.77,Nunca,En riesgo,ACTIVO,0.9326713849025173,0.3050697051756693,-0.2377410900781867,-1090.3899999999999,75,106369.5,1418.26,521.84,4763.67,1621.2542390700794,21,30,12,0.3050697051756693,0.9326713849025173,-0.2377410900781867
USR0239,5917.56,2836.66,476.96,2603.94,47.94,8.06,44.0,Alta,Saludable,ACTIVO,0.4793631158788419,0.08060078816268866,0.4400360959584694,2603.9400000000005,76,105050.67,1382.2456578947367,421.865,6021.52,2063.2663276312373,30,26,14,0.08060078816268866,0.4793631158788419,0.4400360959584694
USR0240,2302.51,1237.2,398.52,666.8,53.73,17.31,28.96,Alta,Saludable,ACTIVO,0.5373266565617522,0.17308068151712694,0.2895970050075786,666.7900000000002,76,42476.54,558.9018421052632,170.65,2215.3,754.0747357403607,31,30,12,0.17308068151712694,0.5373266565617522,0.2895970050075786
USR0241,4419.59,2649.88,456.63,1313.08,59.96,10.33,29.71,Alta,Saludable,ACTIVO,0.5995759787672612,0.10331953869024049,0.29710448254249827,1313.08,79,84833.66,1073.8437974683545,234.87,9119.56,1760.9771536945366,29,26,14,0.10331953869024049,0.5995759787672612,0.29710448254249827
USR0242,2872.09,1871.8,463.1,537.19,65.17,16.12,18.7,Media,En observación,ACTIVO,0.6517205240782844,0.16124146527441688,0.18703801064729866,537.1900000000002,78,56926.69,729.829358974359,266.625,2763.34,909.8782869786311,28,30,14,0.16124146527441688,0.6517205240782844,0.18703801064729866
USR0243,4958.43,4458.75,2237.05,-1737.37,89.92,45.12,-35.04,Nunca,En riesgo,ACTIVO,0.899226166347009,0.45116095215622687,-0.35038711850323584,-1737.37,74,113006.17,1527.1104054054053,734.4649999999999,5052.13,1638.446373546447,36,30,13,0.45116095215622687,0.899226166347009,-0.35038711850323584
USR0244,3974.17,2743.68,489.69,740.79,69.04,12.32,18.64,Media,En observación,ACTIVO,0.690378116688516,0.12321818140643204,0.18640118565637603,740.8000000000002,76,80614.19,1060.7130263157894,347.425,6980.36,1510.9941227320242,29,30,13,0.12321818140643204,0.690378116688516,0.18640118565637603
USR0245,2159.47,1481.08,260.12,418.27,68.59,12.05,19.37,Media,En observación,ACTIVO,0.6858534733059501,0.12045548213218986,0.1936910445618601,418.26999999999987,74,43686.56,590.3589189189189,207.98000000000002,2186.26,756.3862388720327,22,25,12,0.12045548213218986,0.6858534733059501,0.1936910445618601
USR0246,2711.2,2238.44,1294.34,-821.58,82.56,47.74,-30.3,Nunca,En riesgo,ACTIVO,0.8256270286220124,0.47740483918560045,-0.3030318678076129,-821.5800000000002,74,59395.76,802.6454054054054,352.405,2714.81,914.9537930726625,27,27,13,0.47740483918560045,0.8256270286220124,-0.3030318678076129
